"has_null","wave","gender","age","race","samerace","importance_same_race","importance_same_religion","field","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","attractive","sincere","intelligence","funny","ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","interests_correlate","expected_happy_with_sd_people","like","guess_prob_liked","met","decision","match"
1,11,"female",26,"Asian/Pacific Islander/Asian-American",0,3,1,"nutrition",16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,6,6,6,6,6,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,0.33,6,6,6,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,7,7,6,5,5,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,0.55,6,6,8,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,6,7,6,5,6,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,0.66,6,6,7,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,6,6,7,4,6,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,0.05,6,6,5,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,6,5,6,7,6,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,-0.06,6,6,7,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,6,6,6,6,7,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,-0.39,6,5,6,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,4,7,7,4,6,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,0.3,6,6,6,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,8,7,7,6,7,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,-0.06,6,8,7,0,1,1
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,6,7,7,6,5,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,0.17,6,6,7,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,6,5,7,5,6,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,0.16,6,6,6,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,6,8,6,7,6,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,-0.32,6,7,7,0,1,1
1,11,"female",24,"Asian/Pacific Islander/Asian-American",1,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,5,7,6,4,5,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,-0.58,6,5,8,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,7,7,7,7,7,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,0.45,6,6,7,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,7,8,7,6,7,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,0.25,6,6,7,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,4,6,7,6,5,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,-0.06,6,5,5,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",1,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,7,4,5,3,5,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,0.64,6,3,2,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,6,7,7,6,5,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,-0.22,6,6,6,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",1,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,7,7,6,7,5,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,-0.13,6,7,8,0,1,1
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,7,6,6,6,5,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,0.2,6,7,6,1,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",1,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,5,6,7,4,6,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,-0.3,6,5,5,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,7,7,7,7,6,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,-0.23,6,7,7,0,0,0
1,11,"female",24,"Asian/Pacific Islander/Asian-American",0,6,5,"Medicine",15,25,20,20,10,10,6,9,6,8,6,5,6,7,4,7,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,-0.11,6,5,4,0,0,0
1,11,"female",24,"European/Caucasian-American",1,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,5,7,8,6,8,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.64,3,3,0,0,0,0
1,11,"female",24,"European/Caucasian-American",0,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,5,7,7,7,7,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.46,3,3,2,0,0,0
1,11,"female",24,"European/Caucasian-American",1,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,5,5,6,6,6,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.56,3,4,3,0,0,0
1,11,"female",24,"European/Caucasian-American",1,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,3,5,6,6,6,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.7,3,6,2,0,0,0
1,11,"female",24,"European/Caucasian-American",1,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,5,6,6,6,6,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.55,3,6,3,0,0,0
1,11,"female",24,"European/Caucasian-American",1,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,2,7,8,5,8,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.88,3,3,0,0,0,0
1,11,"female",24,"European/Caucasian-American",1,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,6,6,7,7,7,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.23,3,6,4,0,0,0
1,11,"female",24,"European/Caucasian-American",1,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,3,4,6,5,5,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.75,3,3,2,0,0,0
1,11,"female",24,"European/Caucasian-American",1,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,3,5,6,4,6,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.74,3,3,2,0,0,0
1,11,"female",24,"European/Caucasian-American",0,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,7,7,7,7,7,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,-0.21,3,6,5,0,0,0
1,11,"female",24,"European/Caucasian-American",0,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,4,7,9,6,9,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.21,3,6,5,0,0,0
1,11,"female",24,"European/Caucasian-American",1,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,6,7,8,8,7,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.8,3,7,5,0,0,0
1,11,"female",24,"European/Caucasian-American",0,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,5,7,7,7,7,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.29,3,5,2,0,0,0
1,11,"female",24,"European/Caucasian-American",1,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,3,5,6,5,7,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.42,3,3,2,0,0,0
1,11,"female",24,"European/Caucasian-American",0,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,3,4,6,3,7,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.26,3,3,1,0,0,0
1,11,"female",24,"European/Caucasian-American",1,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,4,5,6,6,7,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.59,3,4,2,0,0,0
1,11,"female",24,"European/Caucasian-American",0,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,5,7,7,9,9,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.42,3,5,3,0,0,0
1,11,"female",24,"European/Caucasian-American",1,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,7,8,8,7,7,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.74,3,6,3,0,0,0
1,11,"female",24,"European/Caucasian-American",0,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,5,7,9,8,10,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.3,3,5,0,0,0,0
1,11,"female",24,"European/Caucasian-American",0,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,7,7,7,7,6,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.42,3,7,5,0,0,0
1,11,"female",24,"European/Caucasian-American",0,5,6,"Art Education",22,14,30,10,14,10,7,9,7,9,10,3,5,5,5,5,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.26,3,5,3,0,0,0
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,5,3,9,4,4,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.18,6,3,1,0,0,0
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,8,6,5,2,5,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.1,6,5,6,0,0,0
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,6,8,7,5,4,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.36,6,5,6,0,0,0
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,7,10,10,6,3,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.1,6,8,8,0,1,1
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,8,9,10,5,4,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.58,6,7,6,0,1,1
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,4,6,6,5,9,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.12,6,4,5,0,0,0
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,5,6,10,8,7,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.35,6,7,4,0,1,0
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,5,6,10,2,3,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.38,6,4,3,0,0,0
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,7,9,9,8,6,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.1,6,7,5,0,1,1
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,9,10,8,6,7,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.58,6,7,7,0,1,1
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,6,10,9,9,4,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.26,6,6,5,0,1,1
1,11,"female",25,"Other",1,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,4,10,10,3,3,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,-0.17,6,5,5,0,0,0
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,5,4,8,2,3,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.2,6,4,6,0,0,0
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,4,3,7,3,6,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.13,6,5,4,0,0,0
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,6,5,9,4,6,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.54,6,5,3,0,0,0
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,4,7,9,6,7,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.35,6,5,7,0,0,0
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,4,5,9,2,4,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.43,6,4,6,0,0,0
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,9,10,9,9,8,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.33,6,8,5,0,1,1
1,11,"female",25,"Other",0,1,10,"MA Science Education",7,35,20,20,5,13,6,10,8,9,5,6,7,9,3,6,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.08,6,7,6,0,1,0
1,11,"female",25,"European/Caucasian-American",1,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,7,8,9,6,7,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.39,5,7,5,0,1,0
1,11,"female",25,"European/Caucasian-American",0,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,5,6,7,5,5,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.19,5,4,3,0,0,0
1,11,"female",25,"European/Caucasian-American",1,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,7,8,8,5,8,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.58,5,5,4,0,0,0
1,11,"female",25,"European/Caucasian-American",1,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,7,2,8,8,5,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.72,5,8,3,1,0,0
1,11,"female",25,"European/Caucasian-American",1,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,7,3,10,10,7,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.24,5,8,10,1,1,1
1,11,"female",25,"European/Caucasian-American",1,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,7,7,8,6,5,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.59,5,7,4,1,0,0
1,11,"female",25,"European/Caucasian-American",1,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,5,1,8,4,5,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.5,5,5,1,0,0,0
1,11,"female",25,"European/Caucasian-American",1,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,5,7,8,5,5,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.52,5,5,3,1,0,0
1,11,"female",25,"European/Caucasian-American",1,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,7,8,8,5,7,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.19,5,7,6,0,1,0
1,11,"female",25,"European/Caucasian-American",0,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,7,7,8,8,6,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.1,5,7,5,0,0,0
1,11,"female",25,"European/Caucasian-American",0,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,6,9,9,5,7,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.12,5,6,5,0,0,0
1,11,"female",25,"European/Caucasian-American",0,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,6,8,8,4,7,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,-0.42,5,7,4,0,0,0
1,11,"female",25,"European/Caucasian-American",1,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,6,8,8,4,8,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,-0.11,5,6,5,0,0,0
1,11,"female",25,"European/Caucasian-American",0,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,6,6,7,4,8,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.04,5,5,4,0,0,0
1,11,"female",25,"European/Caucasian-American",1,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,7,7,7,6,6,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.47,5,7,4,0,0,0
1,11,"female",25,"European/Caucasian-American",0,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,7,8,7,7,7,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.12,5,7,5,0,0,0
1,11,"female",25,"European/Caucasian-American",1,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,7,7,9,7,4,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.53,5,7,5,1,0,0
1,11,"female",25,"European/Caucasian-American",0,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,6,8,8,6,7,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.46,5,7,4,1,0,0
1,11,"female",25,"European/Caucasian-American",0,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,7,7,8,6,8,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.32,5,6,4,0,0,0
1,11,"female",25,"European/Caucasian-American",0,2,2,"Genetics",15,18,19,19,17,12,7,9,8,8,9,6,6,7,6,8,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.37,5,5,4,0,0,0
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,5,7,8,5,8,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.53,6,6,3,0,0,0
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,6,8,6,8,7,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.52,6,4,3,0,0,0
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,6,8,7,6,7,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.43,6,7,5,0,0,0
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,7,7,8,7,8,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.39,6,8,10,1,1,1
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,9,9,10,10,8,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.36,6,9,10,1,1,1
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,6,8,7,7,5,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.36,6,5,5,0,0,0
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,9,7,8,9,8,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.31,6,6,5,1,0,0
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,7,9,9,8,8,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.62,6,7,5,1,1,1
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,4,7,7,4,6,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.43,6,5,5,0,0,0
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,7,8,6,8,7,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.34,6,8,5,0,1,1
1,11,"female",27,"Asian/Pacific Islander/Asian-American",1,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,4,7,5,5,6,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.26,6,4,5,0,0,0
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,7,8,8,8,7,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.58,6,7,6,0,1,0
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,6,9,7,7,6,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,-0.18,6,7,4,0,1,1
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,4,8,7,5,5,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,-0.01,6,5,5,0,0,0
1,11,"female",27,"Asian/Pacific Islander/Asian-American",1,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,5,6,6,7,10,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.31,6,6,4,0,0,0
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,8,8,8,7,7,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.65,6,7,5,0,1,0
1,11,"female",27,"Asian/Pacific Islander/Asian-American",1,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,7,7,8,9,9,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.53,6,7,5,0,1,0
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,7,9,10,6,8,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.75,6,8,5,1,1,0
1,11,"female",27,"Asian/Pacific Islander/Asian-American",1,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,6,7,9,7,10,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.47,6,7,5,0,1,1
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,8,8,8,8,9,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.24,6,8,6,0,1,0
1,11,"female",27,"Asian/Pacific Islander/Asian-American",0,4,4,"Genetics",19,20,19,14,13,15,6,9,7,9,6,7,7,8,8,9,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.4,6,7,5,0,1,0
1,11,"female",26,"Asian/Pacific Islander/Asian-American",0,1,4,"biology",15,20,20,20,15,10,5,8,7,7,8,6,8,8,6,5,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.34,3,6,5,0,0,0
1,11,"female",26,"Asian/Pacific Islander/Asian-American",0,1,4,"biology",15,20,20,20,15,10,5,8,7,7,8,5,6,7,6,6,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.39,3,7,5,0,0,0
1,11,"female",26,"Asian/Pacific Islander/Asian-American",0,1,4,"biology",15,20,20,20,15,10,5,8,7,7,8,8,8,8,8,7,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.54,3,7,5,0,1,1
1,11,"female",26,"Asian/Pacific Islander/Asian-American",0,1,4,"biology",15,20,20,20,15,10,5,8,7,7,8,8,10,9,8,7,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.7,3,9,10,1,1,1
1,11,"female",26,"Asian/Pacific Islander/Asian-American",0,1,4,"biology",15,20,20,20,15,10,5,8,7,7,8,8,8,8,8,7,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.13,3,8,7,0,1,1
1,11,"female",26,"Asian/Pacific Islander/Asian-American",0,1,4,"biology",15,20,20,20,15,10,5,8,7,7,8,5,7,7,6,6,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.68,3,6,5,0,0,0
1,11,"female",26,"Asian/Pacific Islander/Asian-American",0,1,4,"biology",15,20,20,20,15,10,5,8,7,7,8,8,6,8,8,8,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,-0.01,3,6,5,1,1,0
1,11,"female",26,"Asian/Pacific Islander/Asian-American",0,1,4,"biology",15,20,20,20,15,10,5,8,7,7,8,4,8,8,7,8,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.63,3,7,5,1,1,1
1,11,"female",26,"Asian/Pacific Islander/Asian-American",0,1,4,"biology",15,20,20,20,15,10,5,8,7,7,8,6,8,9,6,6,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.48,3,6,5,0,0,0
1,11,"female",26,"Asian/Pacific Islander/Asian-American",0,1,4,"biology",15,20,20,20,15,10,5,8,7,7,8,5,7,8,8,8,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.02,3,6,5,0,0,0
1,11,"female",26,"Asian/Pacific Islander/Asian-American",1,1,4,"biology",15,20,20,20,15,10,5,8,7,7,8,3,6,7,5,7,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.08,3,7,5,0,0,0
1,11,"female",26,"Asian/Pacific Islander/Asian-American",0,1,4,"biology",15,20,20,20,15,10,5,8,7,7,8,3,5,6,5,4,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.43,3,6,5,0,0,0
1,11,"female",26,"Asian/Pacific Islander/Asian-American",0,1,4,"biology",15,20,20,20,15,10,5,8,7,7,8,5,7,7,5,6,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.08,3,6,5,0,0,0
1,11,"female",26,"Asian/Pacific Islander/Asian-American",0,1,4,"biology",15,20,20,20,15,10,5,8,7,7,8,4,5,6,5,5,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.22,3,4,5,0,0,0
